Gesture Number,Duration (s),Timestamp,Severity Level
4,0.057826,05-11-2025 20:24,1
5,0.058928,05-11-2025 20:24,1
6,0.057478,05-11-2025 20:24,1
7,0.05964,05-11-2025 20:24,1
8,0.059191,05-11-2025 20:24,1
9,0.05954,05-11-2025 20:24,1
10,0.029245,05-11-2025 20:24,1
11,0.09153,05-11-2025 20:24,1
12,0.057903,05-11-2025 20:24,1
13,0.121283,05-11-2025 20:24,1
1,0.116891,05-11-2025 20:27,0
2,0.125488,05-11-2025 20:27,0
3,0.117299,05-11-2025 20:27,0
4,0.120974,05-11-2025 20:27,0
5,0.11719,05-11-2025 20:27,0
6,0.117397,05-11-2025 20:27,0
7,0.14499,05-11-2025 20:27,0
8,0.117505,05-11-2025 20:27,0
9,0.115902,05-11-2025 20:27,0
10,0.117553,05-11-2025 20:27,0
11,0.154507,05-11-2025 20:27,0
12,0.130567,05-11-2025 20:27,0
13,0.119781,05-11-2025 20:27,0
14,0.120589,05-11-2025 20:27,0
1,0.091762,05-11-2025 20:25,1
2,0.089571,05-11-2025 20:25,1
3,0.118247,05-11-2025 20:25,1
4,0.058725,05-11-2025 20:25,1
5,0.086741,05-11-2025 20:25,1
6,0.088176,05-11-2025 20:25,1
7,0.090194,05-11-2025 20:25,1
8,0.088114,05-11-2025 20:25,1
9,0.08797,05-11-2025 20:25,1
10,0.059056,05-11-2025 20:25,1
11,0.087317,05-11-2025 20:25,1
12,0.058487,05-11-2025 20:25,1
13,0.02876,05-11-2025 20:25,1
14,0.095018,05-11-2025 20:25,1
15,0.090901,05-11-2025 20:25,1
1,0.181674,05-11-2025 20:25,2
2,0.13201,05-11-2025 20:25,2
3,0.154531,05-11-2025 20:25,2
4,0.096099,05-11-2025 20:25,2
5,0.156353,05-11-2025 20:25,2
6,0.103904,05-11-2025 20:25,2
7,0.136674,05-11-2025 20:25,2
8,0.154059,05-11-2025 20:25,2
9,0.165255,05-11-2025 20:25,2
10,0.127264,05-11-2025 20:25,2
11,0.115859,05-11-2025 20:25,2
12,0.11937,05-11-2025 20:25,2
13,0.159972,05-11-2025 20:25,2
14,0.126993,05-11-2025 20:25,2
1,0.085709,05-11-2025 20:24,0
2,0.058051,05-11-2025 20:24,0
3,0.059765,05-11-2025 20:24,0
4,0.060259,05-11-2025 20:24,0
5,0.057199,05-11-2025 20:24,0
6,0.058095,05-11-2025 20:24,0
7,0.032236,05-11-2025 20:24,0
8,0.02815,05-11-2025 20:24,0
9,0.058042,05-11-2025 20:24,0
10,0.029397,05-11-2025 20:24,0
11,0.028687,05-11-2025 20:24,0
12,0.02878,05-11-2025 20:24,0
13,0.029199,05-11-2025 20:24,0
14,0.02946,05-11-2025 20:24,0
15,0.057779,05-11-2025 20:24,0
16,0.031229,05-11-2025 20:24,0
1,0.126189,05-11-2025 20:27,0
2,0.068252,05-11-2025 20:27,0
3,0.057022,05-11-2025 20:27,0
4,0.056906,05-11-2025 20:27,0
5,0.028521,05-11-2025 20:27,0
6,0.056974,05-11-2025 20:27,0
7,0.058102,05-11-2025 20:27,0
8,0.057423,05-11-2025 20:27,0
9,0.058934,05-11-2025 20:27,0
10,0.057163,05-11-2025 20:27,0
11,0.097292,05-11-2025 20:27,0
12,0.058038,05-11-2025 20:27,0
13,0.067024,05-11-2025 20:27,0
14,0.060657,05-11-2025 20:27,0
15,0.057569,05-11-2025 20:27,0
1,0.159326,05-11-2025 20:28,2
2,0.088432,05-11-2025 20:28,2
3,0.015987,05-11-2025 20:28,2
4,0.113603,05-11-2025 20:28,2
5,0.090289,05-11-2025 20:28,2
6,0.120416,05-11-2025 20:28,2
7,0.117468,05-11-2025 20:28,2
8,0.112962,05-11-2025 20:28,2
9,0.113888,05-11-2025 20:28,2
10,0.113547,05-11-2025 20:28,2
11,0.084312,05-11-2025 20:28,2
12,0.055354,05-11-2025 20:28,2
13,0.130041,05-11-2025 20:28,2
14,0.038273,05-11-2025 20:28,2
15,0.089067,05-11-2025 20:28,2
16,0.092808,05-11-2025 20:28,2
1,0.037571,05-11-2025 20:28,1
2,0.037961,05-11-2025 20:28,1
3,0.093759,05-11-2025 20:28,1
4,0.029064,05-11-2025 20:28,1
5,0.086522,05-11-2025 20:28,1
6,0.0594,05-11-2025 20:28,1
7,0.057084,05-11-2025 20:28,1
8,0.057158,05-11-2025 20:28,1
9,0.057869,05-11-2025 20:28,1
10,0.056988,05-11-2025 20:28,1
11,0.058916,05-11-2025 20:28,1
12,0.057687,05-11-2025 20:28,1
13,0.086364,05-11-2025 20:28,1
14,0.088862,05-11-2025 20:28,1
15,0.05814,05-11-2025 20:28,1
16,0.089852,05-11-2025 20:28,1
17,0.174891,05-11-2025 20:28,1
1,0.114382,05-11-2025 20:29,0
2,0.088552,05-11-2025 20:29,0
3,0.086639,05-11-2025 20:29,0
4,0.085299,05-11-2025 20:29,0
5,0.08563,05-11-2025 20:29,0
6,0.085707,05-11-2025 20:29,0
7,0.117012,05-11-2025 20:29,0
8,0.087868,05-11-2025 20:29,0
9,0.086874,05-11-2025 20:29,0
10,0.09477,05-11-2025 20:29,0
11,0.115182,05-11-2025 20:29,0
12,0.087961,05-11-2025 20:29,0
13,0.092985,05-11-2025 20:29,0
14,0.143438,05-11-2025 20:29,0
15,0.122854,05-11-2025 20:29,0
16,0.090155,05-11-2025 20:29,0
17,0.09037,05-11-2025 20:29,0
18,0.087816,05-11-2025 20:29,0
1,0.029118,05-11-2025 20:32,0
2,0.028837,05-11-2025 20:32,0
3,0.029869,05-11-2025 20:32,0
4,0.028989,05-11-2025 20:32,0
5,0.057851,05-11-2025 20:32,0
6,0.030037,05-11-2025 20:32,0
7,0.058161,05-11-2025 20:32,0
8,0.028671,05-11-2025 20:32,0
9,0.028856,05-11-2025 20:32,0
1,0.113333,05-11-2025 20:34,0
2,0.143828,05-11-2025 20:34,0
3,0.141923,05-11-2025 20:34,0
4,0.140953,05-11-2025 20:34,0
5,0.142325,05-11-2025 20:34,0
6,0.154206,05-11-2025 20:34,0
7,0.147438,05-11-2025 20:34,0
8,0.147802,05-11-2025 20:34,0
9,0.114416,05-11-2025 20:34,0
10,0.141859,05-11-2025 20:34,0
11,0.113998,05-11-2025 20:34,0
12,0.141537,05-11-2025 20:34,0
13,0.143056,05-11-2025 20:34,0
14,0.143775,05-11-2025 20:34,0
1,0.149693,05-11-2025 20:34,2
2,0.113849,05-11-2025 20:34,2
3,0.123208,05-11-2025 20:34,2
4,0.098921,05-11-2025 20:34,2
5,0.100154,05-11-2025 20:34,2
6,0.059277,05-11-2025 20:34,2
7,0.124341,05-11-2025 20:34,2
8,0.095303,05-11-2025 20:34,2
9,0.056018,05-11-2025 20:34,2
10,0.084933,05-11-2025 20:34,2
11,0.094737,05-11-2025 20:34,2
12,0.113925,05-11-2025 20:34,2
13,0.086872,05-11-2025 20:34,2
14,0.110318,05-11-2025 20:34,2
15,0.06629,05-11-2025 20:34,2
16,0.09534,05-11-2025 20:34,2
1,0.141391,05-11-2025 20:33,1
2,0.087147,05-11-2025 20:33,1
3,0.086065,05-11-2025 20:33,1
4,0.087105,05-11-2025 20:33,1
5,0.066556,05-11-2025 20:33,1
6,0.094591,05-11-2025 20:33,1
7,0.057377,05-11-2025 20:33,1
8,0.085099,05-11-2025 20:33,1
9,0.068252,05-11-2025 20:33,1
10,0.085658,05-11-2025 20:33,1
11,0.068572,05-11-2025 20:33,1
12,0.056539,05-11-2025 20:33,1
13,0.060253,05-11-2025 20:33,1
14,0.085588,05-11-2025 20:33,1
15,0.056956,05-11-2025 20:33,1
16,0.083818,05-11-2025 20:33,1
17,0.056427,05-11-2025 20:33,1
18,0.056384,05-11-2025 20:33,1
19,0.057173,05-11-2025 20:33,1
1,0.143518,05-11-2025 20:33,0
2,0.085859,05-11-2025 20:33,0
3,0.115639,05-11-2025 20:33,0
4,0.115759,05-11-2025 20:33,0
5,0.129228,05-11-2025 20:33,0
6,0.122303,05-11-2025 20:33,0
7,0.12272,05-11-2025 20:33,0
8,0.122326,05-11-2025 20:33,0
9,0.113834,05-11-2025 20:33,0
10,0.113877,05-11-2025 20:33,0
11,0.152709,05-11-2025 20:33,0
12,0.085585,05-11-2025 20:33,0
13,0.115056,05-11-2025 20:33,0
14,0.146231,05-11-2025 20:33,0
15,0.173825,05-11-2025 20:33,0
1,0.114352,05-11-2025 20:35,0
2,0.085347,05-11-2025 20:35,0
3,0.116729,05-11-2025 20:35,0
4,0.14974,05-11-2025 20:35,0
5,0.116661,05-11-2025 20:35,0
6,0.114254,05-11-2025 20:35,0
7,0.142794,05-11-2025 20:35,0
8,0.113875,05-11-2025 20:35,0
9,0.115075,05-11-2025 20:35,0
10,0.116055,05-11-2025 20:35,0
11,0.175448,05-11-2025 20:35,0
12,0.144496,05-11-2025 20:35,0
13,0.142642,05-11-2025 20:35,0
14,0.149381,05-11-2025 20:35,0
1,0.229206,05-11-2025 20:35,0
2,0.113832,05-11-2025 20:35,0
3,0.123444,05-11-2025 20:35,0
4,0.093947,05-11-2025 20:35,0
5,0.094451,05-11-2025 20:35,0
6,0.114564,05-11-2025 20:35,0
7,0.123644,05-11-2025 20:35,0
8,0.123196,05-11-2025 20:35,0
9,0.123529,05-11-2025 20:35,0
10,0.12934,05-11-2025 20:35,0
11,0.126019,05-11-2025 20:35,0
12,0.095678,05-11-2025 20:35,0
13,0.093659,05-11-2025 20:35,0
14,0.153801,05-11-2025 20:35,0
15,0.149303,05-11-2025 20:35,0
16,0.142325,05-11-2025 20:35,0
17,0.123741,05-11-2025 20:35,0
1,0.172408,05-11-2025 20:36,1
2,0.112567,05-11-2025 20:36,1
3,0.125045,05-11-2025 20:36,1
4,0.093988,05-11-2025 20:36,1
5,0.114591,05-11-2025 20:36,1
6,0.114056,05-11-2025 20:36,1
7,0.084538,05-11-2025 20:36,1
8,0.113586,05-11-2025 20:36,1
9,0.095035,05-11-2025 20:36,1
10,0.085473,05-11-2025 20:36,1
11,0.094538,05-11-2025 20:36,1
12,0.087332,05-11-2025 20:36,1
13,0.057321,05-11-2025 20:36,1
14,0.09141,05-11-2025 20:36,1
15,0.086294,05-11-2025 20:36,1
16,0.085586,05-11-2025 20:36,1
17,0.084474,05-11-2025 20:36,1
1,0.468266,05-11-2025 20:36,1
2,0.029667,05-11-2025 20:36,1
1,0.119259,05-11-2025 20:37,1
2,0.05757,05-11-2025 20:37,1
3,0.059864,05-11-2025 20:37,1
4,0.029157,05-11-2025 20:37,1
5,0.087441,05-11-2025 20:37,1
6,0.028273,05-11-2025 20:37,1
7,0.023709,05-11-2025 20:37,1
8,0.057575,05-11-2025 20:37,1
9,0.044623,05-11-2025 20:37,1
10,0.029181,05-11-2025 20:37,1
11,0.058418,05-11-2025 20:37,1
1,0.143298,05-11-2025 20:37,1
2,0.095056,05-11-2025 20:37,1
3,0.08515,05-11-2025 20:37,1
4,0.085948,05-11-2025 20:37,1
5,0.085045,05-11-2025 20:37,1
6,0.094042,05-11-2025 20:37,1
7,0.084695,05-11-2025 20:37,1
8,0.094738,05-11-2025 20:37,1
9,0.085781,05-11-2025 20:37,1
10,0.085327,05-11-2025 20:37,1
11,0.085758,05-11-2025 20:37,1
12,0.058125,05-11-2025 20:37,1
13,0.057904,05-11-2025 20:37,1
14,0.090923,05-11-2025 20:37,1
15,0.095113,05-11-2025 20:37,1
1,0.028084,05-11-2025 20:38,0
2,0.058446,05-11-2025 20:38,0
3,0.05265,05-11-2025 20:38,0
4,0.058212,05-11-2025 20:38,0
5,0.086527,05-11-2025 20:38,0
6,0.088203,05-11-2025 20:38,0
7,0.085547,05-11-2025 20:38,0
8,0.043636,05-11-2025 20:38,0
9,0.037807,05-11-2025 20:38,0
10,0.061496,05-11-2025 20:38,0
11,0.087185,05-11-2025 20:38,0
12,0.058128,05-11-2025 20:38,0
13,0.05844,05-11-2025 20:38,0
1,0.11564,05-11-2025 20:38,1
2,0.08639,05-11-2025 20:38,1
3,0.1153,05-11-2025 20:38,1
4,0.095985,05-11-2025 20:38,1
5,0.096084,05-11-2025 20:38,1
6,0.131065,05-11-2025 20:38,1
7,0.111485,05-11-2025 20:38,1
8,0.112719,05-11-2025 20:39,1
9,0.097258,05-11-2025 20:39,1
10,0.114691,05-11-2025 20:39,1
11,0.14058,05-11-2025 20:39,1
12,0.111337,05-11-2025 20:39,1
13,0.131656,05-11-2025 20:39,1
14,0.089411,05-11-2025 20:39,1
15,0.087038,05-11-2025 20:39,1
16,0.116978,05-11-2025 20:39,1
17,0.124502,05-11-2025 20:39,1
18,0.087654,05-11-2025 20:39,1
1,0.08622,05-11-2025 20:39,1
2,0.090408,05-11-2025 20:39,1
3,0.067555,05-11-2025 20:39,1
4,0.068532,05-11-2025 20:39,1
5,0.086115,05-11-2025 20:39,1
6,0.057675,05-11-2025 20:39,1
7,0.059381,05-11-2025 20:39,1
8,0.110193,05-11-2025 20:39,1
9,0.02846,05-11-2025 20:39,1
10,0.084764,05-11-2025 20:39,1
11,0.056811,05-11-2025 20:39,1
12,0.087139,05-11-2025 20:39,1
13,0.057092,05-11-2025 20:39,1
14,0.027984,05-11-2025 20:39,1
15,0.028165,05-11-2025 20:39,1
1,0.087398,05-11-2025 20:40,0
2,0.085458,05-11-2025 20:40,0
3,0.114726,05-11-2025 20:40,0
4,0.114372,05-11-2025 20:40,0
5,0.086971,05-11-2025 20:40,0
6,0.142828,05-11-2025 20:40,0
7,0.113254,05-11-2025 20:40,0
8,0.114919,05-11-2025 20:40,0
9,0.116499,05-11-2025 20:40,0
10,0.145013,05-11-2025 20:40,0
11,0.118117,05-11-2025 20:40,0
12,0.171893,05-11-2025 20:40,0
13,0.086092,05-11-2025 20:40,0
14,0.142679,05-11-2025 20:40,0
15,0.14403,05-11-2025 20:40,0
16,0.141965,05-11-2025 20:40,0
1,0.200095,05-11-2025 20:40,0
2,0.171641,05-11-2025 20:40,0
3,0.114465,05-11-2025 20:40,0
4,0.114528,05-11-2025 20:40,0
5,0.142058,05-11-2025 20:40,0
6,0.113561,05-11-2025 20:40,0
7,0.143147,05-11-2025 20:40,0
8,0.114692,05-11-2025 20:40,0
9,0.114301,05-11-2025 20:40,0
10,0.112714,05-11-2025 20:40,0
11,0.115337,05-11-2025 20:40,0
12,0.115464,05-11-2025 20:40,0
13,0.114149,05-11-2025 20:40,0
14,0.11416,05-11-2025 20:40,0
15,0.318625,05-11-2025 20:40,0
1,0.04025,05-11-2025 20:41,0
2,0.02913,05-11-2025 20:41,0
3,0.057033,05-11-2025 20:41,0
4,0.08633,05-11-2025 20:41,0
5,0.095715,05-11-2025 20:41,0
6,0.087365,05-11-2025 20:41,0
7,0.086734,05-11-2025 20:41,0
8,0.0676,05-11-2025 20:41,0
9,0.086735,05-11-2025 20:41,0
10,0.085779,05-11-2025 20:41,0
11,0.089417,05-11-2025 20:41,0
12,0.086939,05-11-2025 20:41,0
13,0.090386,05-11-2025 20:41,0
14,0.063233,05-11-2025 20:41,0
15,0.085555,05-11-2025 20:41,0
16,0.086598,05-11-2025 20:41,0
17,0.238939,05-11-2025 20:41,0
1,0.054594,05-11-2025 20:41,1
2,0.057159,05-11-2025 20:41,1
3,0.028968,05-11-2025 20:41,1
4,0.029893,05-11-2025 20:41,1
5,0.029113,05-11-2025 20:41,1
6,0.058096,05-11-2025 20:41,1
7,0.057592,05-11-2025 20:41,1
8,0.057557,05-11-2025 20:41,1
9,0.115483,05-11-2025 20:41,1
1,0.038085,05-11-2025 20:42,0
2,0.024078,05-11-2025 20:42,0
3,0.014309,05-11-2025 20:42,0
4,0.015896,05-11-2025 20:42,0
5,0.177438,05-11-2025 20:42,0
1,0.08667,05-11-2025 20:42,1
2,0.085213,05-11-2025 20:42,1
3,0.115292,05-11-2025 20:42,1
4,0.183143,05-11-2025 20:42,1
5,0.085317,05-11-2025 20:42,1
6,0.112808,05-11-2025 20:42,1
7,0.085561,05-11-2025 20:42,1
8,0.116522,05-11-2025 20:43,1
9,0.091871,05-11-2025 20:43,1
10,0.091372,05-11-2025 20:43,1
11,0.085962,05-11-2025 20:43,1
12,0.114664,05-11-2025 20:43,1
13,0.029917,05-11-2025 20:43,1
14,0.117337,05-11-2025 20:43,1
15,0.084507,05-11-2025 20:43,1
16,0.113285,05-11-2025 20:43,1
17,0.085778,05-11-2025 20:43,1
1,0.172889,05-11-2025 20:43,1
2,0.144423,05-11-2025 20:43,1
3,0.127089,05-11-2025 20:43,1
4,0.145639,05-11-2025 20:43,1
5,0.144796,05-11-2025 20:43,1
6,0.112543,05-11-2025 20:43,1
7,0.114288,05-11-2025 20:43,1
8,0.143005,05-11-2025 20:43,1
9,0.115036,05-11-2025 20:43,1
10,0.114535,05-11-2025 20:43,1
11,0.114501,05-11-2025 20:43,1
12,0.114814,05-11-2025 20:43,1
13,0.113815,05-11-2025 20:43,1
14,0.115535,05-11-2025 20:43,1
15,0.298992,05-11-2025 20:43,1
1,0.144487,05-11-2025 20:43,0
2,0.029084,05-11-2025 20:43,0
3,0.043539,05-11-2025 20:43,0
4,0.028212,05-11-2025 20:43,0
5,0.059446,05-11-2025 20:43,0
6,0.060676,05-11-2025 20:43,0
7,0.029161,05-11-2025 20:43,0
8,0.059816,05-11-2025 20:43,0
9,0.059817,05-11-2025 20:43,0
10,0.02914,05-11-2025 20:43,0
11,0.02859,05-11-2025 20:43,0
12,0.086586,05-11-2025 20:43,0
13,0.057159,05-11-2025 20:43,0
14,0.028816,05-11-2025 20:43,0
1,0.17189,05-11-2025 20:44,1
2,0.113537,05-11-2025 20:44,1
3,0.112833,05-11-2025 20:44,1
4,0.112133,05-11-2025 20:44,1
5,0.112941,05-11-2025 20:44,1
6,0.147748,05-11-2025 20:44,1
7,0.122587,05-11-2025 20:44,1
8,0.111737,05-11-2025 20:44,1
9,0.113805,05-11-2025 20:44,1
10,0.142172,05-11-2025 20:44,1
11,0.140993,05-11-2025 20:44,1
12,0.146468,05-11-2025 20:44,1
13,0.085053,05-11-2025 20:44,1
14,0.113026,05-11-2025 20:44,1
1,0.144222,05-11-2025 20:45,0
2,0.152384,05-11-2025 20:45,0
3,0.114516,05-11-2025 20:45,0
4,0.113308,05-11-2025 20:45,0
5,0.113689,05-11-2025 20:45,0
6,0.092254,05-11-2025 20:45,0
7,0.115299,05-11-2025 20:45,0
8,0.112806,05-11-2025 20:45,0
9,0.112403,05-11-2025 20:45,0
10,0.113876,05-11-2025 20:45,0
11,0.140665,05-11-2025 20:45,0
12,0.113304,05-11-2025 20:45,0
13,0.114488,05-11-2025 20:45,0
14,0.084964,05-11-2025 20:45,0
15,0.085159,05-11-2025 20:45,0
1,0.095749,05-11-2025 20:45,1
2,0.043993,05-11-2025 20:45,1
3,0.059028,05-11-2025 20:45,1
4,0.05716,05-11-2025 20:45,1
5,0.059938,05-11-2025 20:45,1
6,0.059295,05-11-2025 20:45,1
7,0.016172,05-11-2025 20:45,1
8,0.069213,05-11-2025 20:45,1
9,0.058762,05-11-2025 20:45,1
10,0.059379,05-11-2025 20:45,1
11,0.058929,05-11-2025 20:45,1
12,0.09585,05-11-2025 20:45,1
13,0.038969,05-11-2025 20:45,1
14,0.058984,05-11-2025 20:45,1
15,0.068547,05-11-2025 20:45,1
16,0.054074,05-11-2025 20:45,1
1,0.201305,05-11-2025 20:48,0
2,0.125083,05-11-2025 20:48,0
3,0.125288,05-11-2025 20:48,0
4,0.099573,05-11-2025 20:48,0
5,0.093862,05-11-2025 20:48,0
6,0.113418,05-11-2025 20:48,0
7,0.095176,05-11-2025 20:48,0
8,0.09505,05-11-2025 20:48,0
9,0.094454,05-11-2025 20:48,0
10,0.095394,05-11-2025 20:48,0
11,0.084067,05-11-2025 20:48,0
12,0.123236,05-11-2025 20:48,0
13,0.112592,05-11-2025 20:48,0
14,0.113981,05-11-2025 20:48,0
15,0.11405,05-11-2025 20:48,0
1,0.087192,05-11-2025 20:47,1
2,0.08613,05-11-2025 20:47,1
3,0.128743,05-11-2025 20:47,1
4,0.116416,05-11-2025 20:47,1
5,0.115421,05-11-2025 20:47,1
6,0.087,05-11-2025 20:47,1
7,0.1146,05-11-2025 20:47,1
8,0.08764,05-11-2025 20:47,1
9,0.087504,05-11-2025 20:47,1
10,0.087011,05-11-2025 20:47,1
11,0.087805,05-11-2025 20:47,1
12,0.090476,05-11-2025 20:47,1
13,0.089344,05-11-2025 20:47,1
14,0.093922,05-11-2025 20:47,1
15,0.057528,05-11-2025 20:47,1
1,0.144012,05-11-2025 20:46,1
2,0.116839,05-11-2025 20:46,1
3,0.117659,05-11-2025 20:46,1
4,0.126956,05-11-2025 20:46,1
5,0.144872,05-11-2025 20:46,1
6,0.085731,05-11-2025 20:46,1
7,0.122534,05-11-2025 20:46,1
8,0.087608,05-11-2025 20:46,1
9,0.112312,05-11-2025 20:46,1
10,0.113886,05-11-2025 20:46,1
11,0.122464,05-11-2025 20:46,1
12,0.141948,05-11-2025 20:46,1
13,0.114418,05-11-2025 20:46,1
14,0.084562,05-11-2025 20:46,1
15,0.198601,05-11-2025 20:46,1
16,0.090582,05-11-2025 20:46,1
1,0.11471,05-11-2025 20:46,1
2,0.08548,05-11-2025 20:46,1
3,0.057914,05-11-2025 20:46,1
4,0.097971,05-11-2025 20:46,1
5,0.091781,05-11-2025 20:46,1
6,0.096508,05-11-2025 20:46,1
7,0.081254,05-11-2025 20:46,1
8,0.053018,05-11-2025 20:46,1
9,0.067621,05-11-2025 20:46,1
10,0.056751,05-11-2025 20:46,1
11,0.057411,05-11-2025 20:46,1
12,0.052367,05-11-2025 20:46,1
13,0.067245,05-11-2025 20:46,1
14,0.043013,05-11-2025 20:46,1
1,0.142604,05-11-2025 20:49,1
2,0.112611,05-11-2025 20:49,1
3,0.112416,05-11-2025 20:49,1
4,0.095598,05-11-2025 20:49,1
5,0.086687,05-11-2025 20:49,1
6,0.094774,05-11-2025 20:49,1
7,0.069968,05-11-2025 20:49,1
8,0.096468,05-11-2025 20:49,1
9,0.085117,05-11-2025 20:49,1
10,0.09485,05-11-2025 20:49,1
11,0.056244,05-11-2025 20:49,1
12,0.066168,05-11-2025 20:49,1
13,0.085352,05-11-2025 20:49,1
14,0.086341,05-11-2025 20:49,1
15,0.084765,05-11-2025 20:49,1
16,0.057418,05-11-2025 20:49,1
17,0.085127,05-11-2025 20:49,1
18,0.086052,05-11-2025 20:49,1
1,0.115559,05-11-2025 20:50,2
2,0.088593,05-11-2025 20:50,2
3,0.057744,05-11-2025 20:50,2
4,0.085494,05-11-2025 20:50,2
5,0.086965,05-11-2025 20:50,2
6,0.0871,05-11-2025 20:50,2
7,0.116481,05-11-2025 20:50,2
8,0.086326,05-11-2025 20:50,2
9,0.088593,05-11-2025 20:50,2
10,0.057204,05-11-2025 20:50,2
11,0.085799,05-11-2025 20:50,2
12,0.05863,05-11-2025 20:50,2
13,0.056678,05-11-2025 20:50,2
14,0.057527,05-11-2025 20:50,2
15,0.085846,05-11-2025 20:50,2
16,0.086482,05-11-2025 20:50,2
17,0.086251,05-11-2025 20:50,2
1,0.172622,05-11-2025 20:51,0
2,0.139608,05-11-2025 20:51,0
3,0.139729,05-11-2025 20:51,0
4,0.13856,05-11-2025 20:51,0
5,0.111849,05-11-2025 20:51,0
6,0.110793,05-11-2025 20:51,0
7,0.115865,05-11-2025 20:51,0
8,0.114405,05-11-2025 20:51,0
9,0.095799,05-11-2025 20:51,0
10,0.115974,05-11-2025 20:51,0
11,0.086484,05-11-2025 20:51,0
12,0.113868,05-11-2025 20:51,0
13,0.111207,05-11-2025 20:51,0
14,0.126109,05-11-2025 20:51,0
15,0.145082,05-11-2025 20:51,0
1,0.132603,06-11-2025 20:22,1
2,0.133651,06-11-2025 20:22,1
3,0.164564,06-11-2025 20:22,1
4,0.131616,06-11-2025 20:22,1
5,0.152981,06-11-2025 20:22,1
6,0.176495,06-11-2025 20:22,1
7,0.132342,06-11-2025 20:22,1
8,0.16565,06-11-2025 20:22,1
9,0.133367,06-11-2025 20:22,1
10,0.132587,06-11-2025 20:22,1
11,0.132709,06-11-2025 20:22,1
12,0.135475,06-11-2025 20:22,1
13,0.100469,06-11-2025 20:22,1
14,0.133004,06-11-2025 20:22,1
15,0.44413,06-11-2025 20:22,1
1,0.171358,06-11-2025 20:23,0
2,0.145806,06-11-2025 20:23,0
3,0.185583,06-11-2025 20:23,0
4,0.164338,06-11-2025 20:23,0
5,0.164497,06-11-2025 20:23,0
6,0.167973,06-11-2025 20:23,0
7,0.134989,06-11-2025 20:23,0
8,0.134788,06-11-2025 20:23,0
9,0.132251,06-11-2025 20:23,0
10,0.133803,06-11-2025 20:23,0
11,0.14317,06-11-2025 20:23,0
12,0.16711,06-11-2025 20:23,0
13,0.134593,06-11-2025 20:23,0
14,0.13407,06-11-2025 20:23,0
15,0.331068,06-11-2025 20:23,0
1,0.098136,06-11-2025 20:24,1
2,0.068745,06-11-2025 20:24,1
3,0.067081,06-11-2025 20:24,1
4,0.134385,06-11-2025 20:24,1
5,0.100446,06-11-2025 20:24,1
6,0.070184,06-11-2025 20:24,1
7,0.066165,06-11-2025 20:24,1
8,0.099907,06-11-2025 20:24,1
9,0.10185,06-11-2025 20:24,1
10,0.033501,06-11-2025 20:24,1
11,0.100085,06-11-2025 20:24,1
12,0.067236,06-11-2025 20:24,1
13,0.100598,06-11-2025 20:24,1
14,0.066796,06-11-2025 20:24,1
1,0.102773,06-11-2025 20:31,1
2,0.094215,06-11-2025 20:31,1
3,0.063691,06-11-2025 20:31,1
4,0.057768,06-11-2025 20:31,1
5,0.094157,06-11-2025 20:31,1
6,0.062273,06-11-2025 20:31,1
7,0.062794,06-11-2025 20:31,1
8,0.064847,06-11-2025 20:31,1
9,0.094889,06-11-2025 20:31,1
10,0.066161,06-11-2025 20:31,1
11,0.061874,06-11-2025 20:31,1
12,0.063009,06-11-2025 20:31,1
13,0.067397,06-11-2025 20:31,1
14,0.063783,06-11-2025 20:31,1
15,0.251768,06-11-2025 20:31,1
1,0.379161,06-11-2025 20:37,0
2,0.015872,06-11-2025 20:37,0
3,0.03168,06-11-2025 20:37,0
4,0.026348,06-11-2025 20:37,0
5,0.032981,06-11-2025 20:37,0
6,0.031736,06-11-2025 20:37,0
7,0.031143,06-11-2025 20:37,0
8,0.125551,06-11-2025 20:37,0
1,0.159237,06-11-2025 20:38,1
2,0.124445,06-11-2025 20:38,1
3,0.158031,06-11-2025 20:38,1
4,0.126655,06-11-2025 20:38,1
5,0.127467,06-11-2025 20:38,1
6,0.126202,06-11-2025 20:38,1
7,0.12621,06-11-2025 20:38,1
8,0.093365,06-11-2025 20:38,1
9,0.094042,06-11-2025 20:38,1
10,0.129445,06-11-2025 20:38,1
11,0.09706,06-11-2025 20:38,1
12,0.125298,06-11-2025 20:38,1
13,0.093389,06-11-2025 20:38,1
14,0.127103,06-11-2025 20:38,1
15,0.095072,06-11-2025 20:38,1
16,0.125878,06-11-2025 20:38,1
17,0.126948,06-11-2025 20:38,1
1,0.126144,06-11-2025 20:39,0
2,0.098862,06-11-2025 20:39,0
3,0.110975,06-11-2025 20:39,0
4,0.09607,06-11-2025 20:39,0
5,0.094726,06-11-2025 20:39,0
6,0.096256,06-11-2025 20:39,0
7,0.062774,06-11-2025 20:39,0
8,0.093487,06-11-2025 20:39,0
9,0.096829,06-11-2025 20:39,0
10,0.095499,06-11-2025 20:39,0
11,0.098662,06-11-2025 20:39,0
12,0.099555,06-11-2025 20:39,0
13,0.096323,06-11-2025 20:39,0
14,0.094655,06-11-2025 20:39,0
1,0.031574,06-11-2025 20:40,1
2,0.03215,06-11-2025 20:40,1
3,0.030758,06-11-2025 20:40,1
1,0.113821,06-11-2025 20:40,0
2,0.031477,06-11-2025 20:40,0
3,0.139032,06-11-2025 20:40,0
4,0.125895,06-11-2025 20:40,0
